Name,Tract,latitude,longitude,service_type
100th Street & Crandon,510300,41.713445122999985,-87.56688276599999,bus stop
87th Street & Calumet,440600,41.73641030499999,-87.616278625,bus stop
35th Street & Giles,839600,41.83101785299999,-87.619519863,bus stop
112th Street & Avenue B,550100,41.691707760999975,-87.525948562,bus stop
LaSalle & Hubbard,081700,41.889835387999995,-87.63270121300002,bus stop
Madison & Kilpatrick,252202,41.880443001,-87.742998,bus stop
Vermont & Halsted,530503,41.662037935,-87.64111594399998,bus stop
Sheridan & Montrose,031502,41.961952999999994,-87.654653999,bus stop
Damen & Wilson,830800,41.96500848900001,-87.67899243900001,bus stop
Wentworth & Root,835500,41.81934000000001,-87.63130999999998,bus stop
Cicero & 44th Street,560200,41.81318267099999,-87.74349263800002,bus stop
83rd Street & Coles,460100,41.744752876999996,-87.54903893400001,bus stop
35th Street & Ashland,840400,41.830568309,-87.66536658299998,bus stop
79th Street & Kilpatrick,700200,41.74930422,-87.73879420499998,bus stop
Austin & Lake,251400,41.888171726999985,-87.77482935400002,bus stop
Gunnison & Austin,110300,41.96858642699999,-87.77872101600002,bus stop
Stony Island & 65th Street,843900,41.777028003,-87.58619488599999,bus stop
115th Street & Halsted,530200,41.685026995999976,-87.64173078300001,bus stop
Armitage Station (Brown Line),832600,41.91803614899999,-87.65257152599997,bus stop
Jackson & Kilpatrick,252202,41.87682975400003,-87.74254901,bus stop
Jackson & Throop,833100,41.87768499700002,-87.659587026,bus stop
Taylor & Marshfield,838200,41.869182169,-87.66776922000003,bus stop
79th Street & St. Louis,700401,41.74957780300002,-87.709806442,bus stop
Harrison & Leamington,831400,41.87289308999999,-87.75318510800003,bus stop
103rd Street & Racine,730700,41.70677050400002,-87.65217928700002,bus stop
Harrison & Independence,270500,41.87345699999997,-87.71956499999999,bus stop
63rd Street & Washtenaw,660600,41.779087000000004,-87.69102300100002,bus stop
69th Street & Damen,671400,41.76851201699998,-87.67387022399998,bus stop
Emerson & Dewey,809200,42.05207489899999,-87.696146978,bus stop
Emerson & Dewey,809200,42.05221376399999,-87.695609063,bus stop
Western & Elston/Diversey,830900,41.93239503500001,-87.68778049600002,bus stop
Western & Belmont,843700,41.93917284700001,-87.68820158400001,bus stop
North Ave & Mayfield,250600,41.909171721999996,-87.77333282900003,bus stop
Milwaukee & Western,222200,41.91651624100001,-87.68705668400003,bus stop
Clark & Lake,839100,41.88550099999998,-87.63103899999999,bus stop
Halsted & 53rd Street,612100,41.79771223400002,-87.64535804299999,bus stop
Halsted & 53rd Street,843800,41.79800722099998,-87.64513522599998,bus stop
Austin & Van Buren,813000,41.874706531000015,-87.774546649,bus stop
Ashland & 45th Street,610400,41.812026548999995,-87.66518658199999,bus stop
Ashland & 48th Street,611300,41.80651174799999,-87.66504318599999,bus stop
Ashland & 61st Street,670700,41.7828518,-87.66442823199998,bus stop
Ashland & 59th Street,670200,41.78702590199998,-87.66425815999997,bus stop
Ashland & 51st Street,611200,41.80156685999998,-87.66463829899999,bus stop
Ashland & 48th Street,611200,41.806930756999975,-87.664798647,bus stop
Dodge & Dempster,809700,42.04096142100002,-87.69923753699999,bus stop
Halsted & Jackson,281900,41.878154360999986,-87.64716618400001,bus stop
State & 94th Street,490300,41.72388275899999,-87.62372808100002,bus stop
Broadway & Foster,031100,41.976118067000016,-87.65996980400001,bus stop
Diversey & Cicero,190200,41.931607321,-87.74690089500001,bus stop
Devon & Damen,020500,41.99795989400002,-87.680423743,bus stop
Devon & Damen,020902,41.997839081999985,-87.679722115,bus stop
Kedzie & Roosevelt,841500,41.866258613000014,-87.705763354,bus stop
Kedzie & Arthington,837300,41.870282358,-87.70570232900002,bus stop
Wacker (Upper) & Michigan,320100,41.88813243200002,-87.62402369199998,bus stop
130th Street & Indiana,540102,41.65902757600003,-87.61750459400002,bus stop
State & 71st Street,691000,41.76524700099998,-87.624792001,bus stop
51st Street & Rockwell,630200,41.80111016400002,-87.68903718799999,bus stop
Marine Drive & Irving Park,060800,41.95420436699999,-87.64526198599998,bus stop
Midway Orange Line Station,980100,41.78642784499999,-87.73844436899998,bus stop
Austin & Iowa,251300,41.89664812299998,-87.775118555,bus stop
Kedzie & Fillmore,838600,41.86813599999999,-87.70565200099998,bus stop
75th Street & Crandon,430800,41.759016178000024,-87.56871571699998,bus stop
1501 W Pershing,590700,41.82325691800003,-87.66312812400002,bus stop
Cicero & Pensacola Terminal,150200,41.95993900000002,-87.74773900000002,bus stop
79th Street & Woodlawn,834300,41.751321432,-87.59559056900002,bus stop
18th Street & Carpenter,310500,41.857935,-87.65340500000002,bus stop
Western & 18th Street,841200,41.85705864099998,-87.68592930400001,bus stop
Halsted & 54th Street,612100,41.796122191999984,-87.645299072,bus stop
60th Street & Cottage Grove,420400,41.785840764,-87.60555644300001,bus stop
31st Street & Kildare,301803,41.836871109000015,-87.73149931299997,bus stop
Grand & Latrobe Terminal,191200,41.91736111900002,-87.75767955600003,bus stop
Division & North Branch,842200,41.90359988199998,-87.65583318699998,bus stop
Madison & Canal,280100,41.88193682399998,-87.63902414,bus stop
Irving Park & Harlem,170300,41.95269043600001,-87.80686787500002,bus stop
Belmont & Lawndale,210501,41.93911953000003,-87.719842992,bus stop
Austin & 62nd Street,640300,41.779601000000014,-87.77148899899998,bus stop
35th Street & Leavitt,840300,41.83039278199999,-87.68049884300001,bus stop
Dearborn & Chicago,081100,41.89702050300002,-87.629672766,bus stop
Jackson & Francisco,837000,41.87733637299999,-87.698768438,bus stop
Jackson & Francisco,837000,41.877478989999986,-87.69841230999998,bus stop
Jackson & Washtenaw,837400,41.877387752999994,-87.69391939899998,bus stop
Jackson & Spaulding,271300,41.87736936800002,-87.70825806300002,bus stop
Damen & 70th Street,671500,41.766592,-87.67349899999999,bus stop
Cermak & Oak Park,814800,41.850464681000005,-87.79299878,bus stop
47th Street & Spaulding,842800,41.808032233999995,-87.70647548300002,bus stop
Lawrence & Malden,031700,41.96890351600001,-87.66313316600002,bus stop
35th Street & Rockwell,580100,41.830123000000015,-87.69004099900002,bus stop
59th Street & Stewart,834600,41.787118435000025,-87.63592380099999,bus stop
Irving Park & Meade,170200,41.95294800099998,-87.77934599999998,bus stop
51st Street & Hoyne,611600,41.801129,-87.67697299999998,bus stop
Irving Park & Olcott,170400,41.952515792999975,-87.814764056,bus stop
Addison & Hoyne,050500,41.94686845799998,-87.68085902600001,bus stop
111th Street & Albany,740100,41.69153499999999,-87.69847900000002,bus stop
18th Street & Peoria,310300,41.85798215800003,-87.64840275699999,bus stop
Wallace & 28th Street,840100,41.843458157999976,-87.64146137699998,bus stop
Kedzie & 84th Street,700502,41.740589,-87.70206600099999,bus stop
Stockton & Dickens,071400,41.920236182999986,-87.63546921400001,bus stop
Harlem & Thomas,812302,41.89958609299998,-87.805267716,bus stop
Grand & Campbell,242800,41.891560355000024,-87.68951478700001,bus stop
Cottage Grove & 54th Street,400300,41.79676699999999,-87.60633999999999,bus stop
Pershing & Albany,580200,41.822695237000005,-87.701837077,bus stop
4700 W Grand,831300,41.91292786399998,-87.743265227,bus stop
65th Street & Linder,640700,41.774512561999984,-87.759014304,bus stop
Montrose & Francisco,140800,41.961300885000014,-87.70075516700001,bus stop
Golf Road & Lavergne,806900,42.05545286199998,-87.75129475900002,bus stop
51st Street & Peoria,611000,41.80162878300001,-87.64763056100003,bus stop
Lawrence & Marmora,150401,41.967745236999974,-87.774721204,bus stop
51st Green Line Station,381800,41.80208264800001,-87.61855914300003,bus stop
103rd Street & Wallace,730500,41.70704487699999,-87.63787493900003,bus stop
103rd Street & Bell,720300,41.706472856999994,-87.67830803800001,bus stop
79th Street & Paxton,431200,41.75171932799998,-87.57102219000001,bus stop
115th Street & Laflin,530300,41.684794092999994,-87.65925072900001,bus stop
Montrose & Knox,160200,41.96067399999998,-87.74518,bus stop
Cermak & Home,814800,41.85038740900001,-87.79865088999998,bus stop
Pulaski & 115th Street,740400,41.68415299999998,-87.71995600000002,bus stop
63rd Street & Central Park,660500,41.77874853999998,-87.71260568500003,bus stop
67th Street & Kenwood,841800,41.77320981399998,-87.593022485,bus stop
Madison & Mayfield,252101,41.880009152000014,-87.77147230100002,bus stop
Caldwell & Jean,120100,42.002846041,-87.778415623,bus stop
Ridge & Hull Terrace,810200,42.02459156200001,-87.68529330000001,bus stop
Pulaski & Erie,842100,41.893031393,-87.72611260899998,bus stop
Kedzie & 110th Street,740300,41.693480969999996,-87.70097306299999,bus stop
Cicero & Cornelia,151002,41.944737893000024,-87.747141914,bus stop
Cottage Grove & 53rd Street,400300,41.79849457099999,-87.60640775000002,bus stop
Marine Drive & Buena,031400,41.95860328200001,-87.64656525200002,bus stop
Columbus & Randolph,320100,41.88468799999998,-87.62079599999998,bus stop
Cicero & 32nd Street,814200,41.83518855099999,-87.74382972699999,bus stop
Pulaski & 98th Street,822701,41.71511761400001,-87.72125120200002,bus stop
Harlem & Belden,810900,41.921788531999994,-87.80638691299998,bus stop
Jeffery & 92nd Street,480400,41.72782086199999,-87.57553976000003,bus stop
Central & Louise,120100,41.99443000000002,-87.76495699899999,bus stop
Northwest Hwy & Nashotah,100200,41.98799700000001,-87.79110299899997,bus stop
Cicero & 74th Place,820902,41.75745754600001,-87.74180213099999,bus stop
9177 S South Chicago (Cha Building),480500,41.728773777000015,-87.55420773200001,bus stop
Cicero & 63rd Street,640100,41.77867563299998,-87.74214677600003,bus stop
Division & Damen,241400,41.90327153700002,-87.676921736,bus stop
Gunnison & Montclare,810600,41.96820273499998,-87.80489248200001,bus stop
North Ave & Orchard,842200,41.910903037000026,-87.645930238,bus stop
Wilson & Hazel,031502,41.96540000099998,-87.65215899999998,bus stop
Madison & Aberdeen,833100,41.88160800100002,-87.654897,bus stop
Oakton & Asbury,810302,42.02648576500002,-87.69016076000003,bus stop
Fullerton & Meade,191301,41.92375675699998,-87.77824857899998,bus stop
Addison Blue Line Station,831100,41.946417301,-87.71752499500002,bus stop
Central Street & Bennett,809000,42.064376547999984,-87.71080072799998,bus stop
Armitage & Humboldt,222500,41.917391494000015,-87.701597133,bus stop
Addison & Kostner,161200,41.94618879400002,-87.737302742,bus stop
31st Street & Springfield,830500,41.83683120699999,-87.72194907699998,bus stop
26th Street & Sacramento,843500,41.844536000000005,-87.70027499999998,bus stop
Cermak & Riverside Drive,815100,41.85052400000001,-87.79082599999998,bus stop
Cermak & Homan,300700,41.851636360999976,-87.71024588,bus stop
65th Street & Mayfield,820901,41.774168986999996,-87.76903069399998,bus stop
63rd Street & Leamington,640700,41.77819175500002,-87.75086665700002,bus stop
47th Street & Kilbourn,570300,41.80765772699999,-87.73561174100001,bus stop
71st Street & Greenwood,841800,41.76581700000003,-87.59843999999998,bus stop
Chicago & St. Louis,231500,41.895406052,-87.71398324199998,bus stop
87th Street & Central Park,821600,41.73493617700001,-87.711770823,bus stop
Roosevelt & Kildare,843000,41.866123043000016,-87.73235720899999,bus stop
Sheridan & Broadway,832100,41.95279391399998,-87.65005423899999,bus stop
63rd Street & Lowe,680900,41.779877896000016,-87.64080704100002,bus stop
63rd Street & Langley,420700,41.78028994099998,-87.60845468999997,bus stop
95th Street & Hoyne,720300,41.72093645199999,-87.67410221300003,bus stop
55th Street & Lockwood,980100,41.79278800100002,-87.75508000000002,bus stop
119th Street & Elizabeth,530400,41.677593177000006,-87.65271414799997,bus stop
Division & Central,251200,41.90208218999999,-87.765362659,bus stop
Halsted & 30th Street,600400,41.84009137300001,-87.64618885300001,bus stop
Cicero & 55th Street,835200,41.79349005,-87.74210995499999,bus stop
Halsted & 75th Street,710200,41.75770479200003,-87.64434462499997,bus stop
Western & Cortland (Blue Line),832400,41.91579370699998,-87.68747528400002,bus stop
95th Street & Eberhart,490500,41.721861752999985,-87.61183041100003,bus stop
Grand & Thomas,231100,41.90103880100003,-87.713687134,bus stop
Western & 24th Street,841300,41.848605839000015,-87.685411466,bus stop
Addison & Paulina,831900,41.94689590399997,-87.671393002,bus stop
Cottage Grove & 37th Street,360200,41.82782907500001,-87.60896571900003,bus stop
Garfield & Western Boulevard,835100,41.79338458900003,-87.68300918800003,bus stop
Clark & Lunt,010702,42.00892503699998,-87.67385697100002,bus stop
65th Street & Melvina,640600,41.77417465100001,-87.776126853,bus stop
Cicero & 87th Street,822000,41.73422905699999,-87.74090220599999,bus stop
Ewing & 103rd Street,520400,41.708161569000026,-87.53518055299998,bus stop
Lake & Florence,809600,42.044312572000024,-87.695029982,bus stop
115th Street & King Drive,491400,41.685508113000026,-87.61296824200002,bus stop
Armitage & Wood,831000,41.91777718200001,-87.672857916,bus stop
Ridge & Clark,030400,41.98973034699998,-87.67023651,bus stop
Lincoln & McCormick/Kimball,130100,41.99403709400002,-87.713514556,bus stop
Jeffery & 95th Street,510300,41.722263355999985,-87.57542115400003,bus stop
Cicero & School,151002,41.94072177200002,-87.74703739400002,bus stop
Niles Center & Crain,807300,42.039035479999995,-87.74906125899997,bus stop
Halsted & 101st Street,730600,41.710710000000006,-87.64302299899998,bus stop
Cermak & Laflin,843200,41.85230649699997,-87.663787146,bus stop
87th Street & Essex,460400,41.737278,-87.56341300000003,bus stop
Oakton & Florence,810302,42.026681537,-87.69451975800001,bus stop
47th Street & Ellis,390500,41.80951358499999,-87.601503482,bus stop
Stony Island & 73rd Street,430400,41.762505342,-87.58634124999998,bus stop
Harlem & Farragut,100600,41.976225,-87.80695400000002,bus stop
71st Street & Clyde,430101,41.766313000000025,-87.57366300000001,bus stop
North Ave & Oak Park,250500,41.90910081200002,-87.79449775,bus stop
Montrose & Lawndale,140602,41.96110844999998,-87.72036341500001,bus stop
1240 E 47th Street,390100,41.80973676100001,-87.59513116199997,bus stop
59th Street & Homan,630900,41.786238923999974,-87.70807411099997,bus stop
63rd Street & Major,640300,41.77807481299999,-87.76407532600001,bus stop
Addison & Kilbourn,161100,41.946278466000024,-87.73925468700003,bus stop
75th Street & Cregier,430900,41.75889329900002,-87.581009096,bus stop
Foster & Lockwood,110501,41.97526623099998,-87.76011037199999,bus stop
100th Street & Clyde,510300,41.71349504400001,-87.57176075899997,bus stop
Oakton & Keeler,807500,42.02628909200001,-87.732860716,bus stop
Lawrence & Octavia,810502,41.96709800000002,-87.80960299899999,bus stop
Devon & Hoyne,020901,41.99774721900002,-87.68267388599998,bus stop
Central Street & Walnut,808900,42.06447731200001,-87.70466449999998,bus stop
Irving Park Brown Line Station,050600,41.95410272700002,-87.67486629000001,bus stop
Roosevelt & Spaulding,843000,41.866449708999994,-87.70792593599998,bus stop
Damen & Armitage,831000,41.91765787200001,-87.67752329199999,bus stop
Pulaski & Milwaukee,831100,41.94088199999999,-87.72713800000002,bus stop
Narragansett & Irving Park,170100,41.953041412999994,-87.78665811299999,bus stop
Rogers & Paulina,010202,42.017447505999996,-87.67242139899997,bus stop
Lehigh & Central,120100,41.99545581899997,-87.764612075,bus stop
Irving Park & Cumberland Terminal,760802,41.95222298700003,-87.83753480299998,bus stop
Blue Island & Paulina,843200,41.851189464000015,-87.66859773800002,bus stop
Central Street & McDaniel,809100,42.064245422,-87.707742602,bus stop
Diversey & Mildred,063000,41.932745899,-87.65131450199999,bus stop
Irving Park & Cumberland,170500,41.95213658799997,-87.83649312400001,bus stop
100th Street & Calhoun,510200,41.71361118499999,-87.56243754799999,bus stop
Montrose & Neenah,810600,41.960232201999986,-87.79026764999998,bus stop
Division & Springfield,230700,41.902740731999984,-87.723722173,bus stop
Montrose & Knox,831700,41.96079206799999,-87.745084582,bus stop
Pershing & Princeton,840000,41.82368314299998,-87.63399333400002,bus stop
North Ave & Wolcott,240300,41.910580658000015,-87.67509099,bus stop
Chicago & Washtenaw,242600,41.89574951899999,-87.69415781599997,bus stop
Division & Sedgwick,080300,41.903853000000026,-87.63820800000002,bus stop
111th Street & Lawndale,740300,41.69144563399999,-87.71354751400003,bus stop
Pulaski & Sunnyside,140601,41.96296927200001,-87.72778470100002,bus stop
95th Street & King Drive,490300,41.721988259,-87.61444822700003,bus stop
31st Street & St. Louis,301600,41.837180692000004,-87.71231395900003,bus stop
31st Street & Karlov,301803,41.83690822599999,-87.72700749699999,bus stop
31st Street & Keeler,301803,41.836903045999975,-87.729463356,bus stop
Desplaines & Kinzie/Milwaukee,842300,41.88870105699999,-87.64442913300002,bus stop
Desplaines & Lake,280100,41.88552527799999,-87.64432138500001,bus stop
Desplaines & Fulton/Milwaukee/Kinzie,280100,41.888093690999995,-87.644156415,bus stop
Central & Berteau,150402,41.956907,-87.76718899999997,bus stop
Kedzie & 55th Street,630300,41.79364013899999,-87.70365103699999,bus stop
Clark & Pratt,830600,42.005138316,-87.67312884400002,bus stop
Lake Shore & Elm,081202,41.90297399999997,-87.62475199900001,bus stop
Cicero & Huron,251700,41.89324099999999,-87.74580499899997,bus stop
3154 S California,843500,41.83614345799998,-87.69509944100002,bus stop
Kimball & Belden,221100,41.92291499999999,-87.71211399999999,bus stop
Stony Island & 72nd Street,430400,41.76437446900002,-87.58640777699998,bus stop
300 S Northwest Hwy,805502,42.008063359000005,-87.82466494300002,bus stop
Damen & 72nd Street,672000,41.76307700000001,-87.67354600099998,bus stop
Division & Central Park,231100,41.902681547999975,-87.71630846800002,bus stop
Division & Homan,836600,41.90271248800002,-87.71142250399998,bus stop
Division & Hamlin,230700,41.90278038500003,-87.72163838799997,bus stop
Division & Keeler,230600,41.90265993000003,-87.73145062499998,bus stop
Halsted & Randolph,280100,41.88472496999998,-87.64735289700002,bus stop
State & 51st Street,381800,41.80207505200002,-87.62576668600002,bus stop
Cermak-McCormick Place Green Line Station,330100,41.85291795799998,-87.62636789800001,bus stop
Cermak-McCormick Place Green Line Station,841000,41.85279560599997,-87.62636742000001,bus stop
Beverly & 99th Street,730600,41.713589222999985,-87.65952324400001,bus stop
Clark & Roscoe,062100,41.943747572999996,-87.653621864,bus stop
Clark & Diversey,070200,41.932560223999985,-87.64495616200003,bus stop
Kedzie & Grand,836600,41.89772635899999,-87.70670517000002,bus stop
South Chicago & 73rd Street/Ellis,841800,41.762075525,-87.60048679900001,bus stop
Ford City,650500,41.755797203999975,-87.73318913000003,bus stop
Ford City,650500,41.75664503799999,-87.732896632,bus stop
Van Buren & Throop,833100,41.87652759299999,-87.65969830300003,bus stop
79th Street & King Drive,440201,41.75105437100001,-87.61464682600001,bus stop
Harrison & Throop,832900,41.87432865400001,-87.65964954499998,bus stop
Harrison & Throop,832900,41.874105154000006,-87.65943391500002,bus stop
Maple & Emerson,809402,42.051973626000006,-87.68485647400001,bus stop
Milwaukee & Wolfram,210602,41.93317121299998,-87.714309555,bus stop
Skokie Yellow Line Station,807300,42.039994999999976,-87.75228666700002,bus stop
Cermak & Throop,843200,41.852370361,-87.65847154699998,bus stop
3501 N Kimball,831100,41.94470659699999,-87.71257903399999,bus stop
Narragansett & 62nd Street,640400,41.77957700000002,-87.781402001,bus stop
Roosevelt & Independence,843000,41.86632553099997,-87.719385257,bus stop
Wentworth & 23rd Street,841100,41.85108700000001,-87.632022,bus stop
Central Street & Jackson,808800,42.06416951099999,-87.69224732200001,bus stop
Central Street & Jackson,808800,42.06433048399998,-87.69205256999999,bus stop
Taylor & Throop,283200,41.86931424800002,-87.65929365400001,bus stop
Dearborn & Monroe,839100,41.88094799999999,-87.62928499999998,bus stop
Halsted & 107th Street,750100,41.699352421000015,-87.64274308400002,bus stop
55th Street & Kilpatrick,980100,41.79294408599998,-87.73991155599998,bus stop
Milwaukee & Addison,161100,41.946388103000004,-87.73598605000001,bus stop
Cicero & Madison,252202,41.88023178200001,-87.74537109300002,bus stop
Fullerton & Rockwell,830900,41.92496134100003,-87.69237395300001,bus stop
Madison & Keeler,260300,41.880781515000024,-87.73094219400002,bus stop
State & 59th Street,834500,41.787120000000016,-87.62540700099999,bus stop
103rd Street & Michigan,490902,41.70715735800002,-87.61996455500002,bus stop
106th Street & Muskegon,510100,41.70284487999999,-87.55466399699998,bus stop
Oakton & Dodge,810301,42.026497000000006,-87.69960200000003,bus stop
Lake Shore & Addison,060900,41.948590774000024,-87.643434749,bus stop
Cottage Grove & 76th Street,691400,41.75684024399999,-87.605469707,bus stop
Austin & Roscoe,151200,41.94201200100002,-87.776277,bus stop
Ewing & 112th Street,520500,41.692121903999976,-87.53517801700002,bus stop
Laramie & Harrison,252102,41.87305110400001,-87.75490045200002,bus stop
Wentworth & 71st Street,690300,41.76558299999999,-87.62982,bus stop
71st Street & Indiana,690400,41.76567001500001,-87.620297617,bus stop
31st Street & Halsted,600900,41.837987129,-87.64642862400001,bus stop
Milwaukee & Kedzie,220602,41.929111186,-87.70767062099998,bus stop
Laramie & Wabansia,250200,41.91125199999999,-87.755631999,bus stop
71st Street & Albany,660900,41.76443599999999,-87.70029899999997,bus stop
Western & Huron,242900,41.893835001000014,-87.686713,bus stop
South Chicago & 89th Street,480500,41.73324129100001,-87.56039900399998,bus stop
18th Street & Carpenter,310400,41.85804849099998,-87.65293777699998,bus stop
Fullerton & Mobile,190601,41.92381774500001,-87.78304408600002,bus stop
Belmont & Lockwood,151100,41.938736068000026,-87.759055499,bus stop
Lake Shore & Elm,081202,41.903302000999986,-87.62469599999997,bus stop
State & 28th Street,839200,41.843174999999974,-87.62663199899998,bus stop
Cicero & 18th Street,813702,41.85679700100002,-87.74430000000001,bus stop
Kedzie & 93rd Street,821800,41.72431497600002,-87.70182299099997,bus stop
Kedzie & 47th Street,842800,41.807940128999974,-87.70405888300002,bus stop
Western & Augusta,242500,41.899228773000004,-87.68706123499999,bus stop
Damen & Garfield,670500,41.793424800000025,-87.67436707000002,bus stop
Archer & Nottingham,560900,41.79209319400002,-87.79888864700001,bus stop
55th Street & Lockwood,560700,41.792895999999985,-87.75479000000001,bus stop
North Ave & Nagle,250500,41.90922198700002,-87.78655413299998,bus stop
118th Street & Lake Point Plaza (3600 E),550100,41.68192694499999,-87.53740250999999,bus stop
Addison & Kenton,161100,41.94624874700003,-87.741991186,bus stop
87th Street & Central Park,700402,41.73516757300001,-87.71142006100001,bus stop
132nd Street & Baltimore,550100,41.65556547099999,-87.54740672999998,bus stop
119th Street & Perry,530200,41.67805435399998,-87.62503151200002,bus stop
Root & Wallace,842600,41.81905035400001,-87.64078644400001,bus stop
Wacker (Upper) & Columbus,320100,41.888090111999986,-87.62084415099997,bus stop
35th Street & Shields,340500,41.83095613900002,-87.63492122100001,bus stop
95th Street & Bishop,730201,41.72137500000002,-87.65882500100003,bus stop
Roosevelt & California,843300,41.866405133,-87.69564528400002,bus stop
Armitage & Hermitage,832300,41.917800691000025,-87.671679622,bus stop
Montrose & Springfield,160400,41.960920999999985,-87.72548199900001,bus stop
Devon & Oakley,020901,41.99769997300001,-87.68752724799998,bus stop
Grand & Peoria,243500,41.89108839599999,-87.649846841,bus stop
North Ave & Oak Park,812200,41.90897028799998,-87.79517032299998,bus stop
Sheridan & Broadway,832100,41.95268971600001,-87.64980436799999,bus stop
43rd Street & Cottage Grove,836000,41.81674306399998,-87.606840595,bus stop
35th Street & Oakley,590500,41.830254000000025,-87.68273799999997,bus stop
51st Street & Champlain,836100,41.80214357199998,-87.61000785800002,bus stop
California & Morse,020301,42.006726000000015,-87.69986899999998,bus stop
Racine & 70th Street,834900,41.766941179000014,-87.65424516000002,bus stop
Racine & 85th Street,711100,41.739630433,-87.653514057,bus stop
Higgins & Marmora,110400,41.97258147500003,-87.77566077,bus stop
California & Walnut,837100,41.885332000000005,-87.69648500099999,bus stop
Cottage Grove & 112th Street,491400,41.69107300000002,-87.61037399899999,bus stop
Vincennes & 97th Place,730400,41.717070734,-87.65233429599999,bus stop
Damen & Belle Plaine,050200,41.956057999999985,-87.678879,bus stop
Milwaukee & Chicago,842300,41.89639599999998,-87.655775,bus stop
Nagle & Gunnison,810600,41.96846763799999,-87.788130336,bus stop
Archer & Kildare,570300,41.80067267300001,-87.730591183,bus stop
Vincennes & 100th Place,730600,41.711508623999975,-87.65436771600002,bus stop
Northwest Hwy & Menard,110200,41.977966134999974,-87.77321082899999,bus stop
Milwaukee & Division,241600,41.90353399999998,-87.66688599999998,bus stop
Lafayette & 87th Street,842400,41.735963001000016,-87.62545999999998,bus stop
Clark & LaSalle,071500,41.913409,-87.632857,bus stop
4900 S State,381700,41.805723,-87.626064999,bus stop
Kimball & Lawrence (Brown Line),140701,41.968099196000026,-87.71343489600002,bus stop
Pulaski & Ogden,843400,41.850734819000024,-87.72482802100001,bus stop
Ashland & Cullerton,310800,41.855148284999984,-87.66618898899998,bus stop
Addison & Marmora,151200,41.945738000000006,-87.77417999900001,bus stop
Pershing & Princeton,835500,41.823543846999996,-87.63388322100002,bus stop
63rd Street & Prairie,842500,41.78010699999999,-87.61893899900002,bus stop
S. Shore Drive & 69th Street,430102,41.76972457900001,-87.56661991800001,bus stop
3403 S Wallace,840000,41.83259045199998,-87.64115509800001,bus stop
California & Glenlake,020702,41.992256,-87.699525,bus stop
Irving Park & Central,150300,41.95328759099999,-87.766854696,bus stop
Harlem & Forest Preserve Avenue,170100,41.953682035999975,-87.80719163600003,bus stop
Cottage Grove & 90th Street,440800,41.73108928800002,-87.60455793599999,bus stop
Damen & 70th Street,671500,41.76675799999998,-87.67364400000002,bus stop
King Drive & 54th Street,400300,41.796472811,-87.616094976,bus stop
65th Street & Major,820901,41.77425132000002,-87.76411961600002,bus stop
Cicero & 31st Street,814200,41.83659595199998,-87.743228225,bus stop
Cicero & Fullerton,190900,41.92444541399999,-87.74614969499999,bus stop
Irving Park & Panama,810501,41.95229547100001,-87.82926462,bus stop
69th Street & Oakley,661000,41.76832200000001,-87.68088799999998,bus stop
Ridgeland & Erie,812400,41.89178993799999,-87.78487540999998,bus stop
Halsted & 97th Street,730500,41.717688001,-87.64298500000001,bus stop
California & 70th Street,660900,41.76628052199999,-87.693004175,bus stop
Halsted & Belden,071200,41.923535001000005,-87.64863200000002,bus stop
Dodge & Davis,809600,42.04692,-87.698939999,bus stop
Harlem & Berwyn,100600,41.97702816200001,-87.80692416699998,bus stop
Ashland & 73rd Street,671900,41.76120100000003,-87.66356999999999,bus stop
Archer & Long,560700,41.796580221,-87.75741294,bus stop
Wallace & 33rd Street,839800,41.83456980599999,-87.64137462500003,bus stop
Ewing & 97th Street,520100,41.71945131899997,-87.53514464300002,bus stop
California & Estes,020302,42.010170000000016,-87.69966699999998,bus stop
State & 86th Street,440300,41.73807321100003,-87.62400593000001,bus stop
Stockton & Lincoln,071500,41.91605182000001,-87.63323499699999,bus stop
Racine & 68th Street,681100,41.770465,-87.65415499900001,bus stop
Neva & North Ave,250500,41.90902599999998,-87.80400999900002,bus stop
Ellis & 132nd Place,540101,41.65503345600001,-87.59687169799997,bus stop
Lincoln & Francisco,020701,41.986778000000015,-87.70148899999998,bus stop
Belmont & Ravenswood,051300,41.939578821,-87.67392424299999,bus stop
Kedzie & 105th Street,740100,41.702438529999995,-87.70113285899998,bus stop
Western & Devon,020500,41.99787825499999,-87.68974248400002,bus stop
Western & Devon,020802,41.99753351700002,-87.690022941,bus stop
Western & Touhy,020100,42.01247589500002,-87.690099675,bus stop
Western & Foster,040201,41.975707279000005,-87.68928680800002,bus stop
Western & 77th Street,700100,41.753997278999975,-87.68281948600003,bus stop
Western & Hirsch,241100,41.906511662000014,-87.68725230400003,bus stop
North Ave & Kolmar,230600,41.90961511900002,-87.73961885400001,bus stop
North Ave & Keeler,230600,41.90971874600001,-87.731039646,bus stop
North Ave & Kolmar,230500,41.909811805000004,-87.73983134999997,bus stop
Vincennes & 79th Street,691200,41.75097825900002,-87.63402299199998,bus stop
Vincennes & 76th Street,691200,41.75618374700002,-87.63244886799998,bus stop
Vincennes & 79th Street,842400,41.75059082299998,-87.63449576,bus stop
Ashland & Marquette Rd,671500,41.77198217799997,-87.66415838500001,bus stop
Ashland & 71st Street,672000,41.76464863799998,-87.66392886599999,bus stop
